no_of_adults,no_of_children,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,Stay,booking_status_Not_Canceled,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
2,0,0,1,29,2018,3,11,0,0,0,63.87,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,44,2018,2,17,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,4,2017,8,8,0,0,0,94.5,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,191,2018,6,3,0,0,0,132.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,84,2018,7,13,0,0,0,137.7,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,20,2018,10,27,0,0,0,85.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,21,2018,10,25,0,0,0,85.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,4,46,2018,9,2,0,0,0,142.2,0,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,69,2018,6,12,0,0,0,120.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,128,2018,8,3,0,0,0,94.5,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,102,2017,10,16,0,0,0,109.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,164,2017,10,2,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,13,2017,12,6,1,1,0,107.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,230,2018,10,7,0,0,0,103.5,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,1,2,190,2018,5,6,0,0,0,109.3,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,183,2018,9,8,0,0,0,110.0,1,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,72,2017,9,18,0,0,0,108.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,5,2017,9,21,0,0,0,145.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,60,2018,3,29,0,0,0,123.3,1,1,0.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,27,2018,3,21,0,0,0,62.8,0,4,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,118,2018,6,6,0,0,0,119.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,6,2017,8,14,0,0,0,83.2,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,23,2018,8,3,0,0,0,151.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,5,2018,8,21,0,0,0,167.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,0,2018,7,5,0,0,0,135.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,20,2018,3,19,0,0,0,109.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,17,2018,3,11,0,0,0,97.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,45,2018,12,4,0,0,0,60.98,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,79,2018,6,16,0,0,0,120.6,0,6,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,77,2018,6,28,0,0,0,98.41,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,273,2018,5,13,0,0,0,95.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,188,2018,6,15,0,0,0,130.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,14,2017,10,15,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,6,2018,3,2,0,0,0,93.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,164,2017,10,2,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,2,137,2018,6,10,0,0,0,80.75,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,23,2018,11,17,0,0,0,88.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,1,2018,6,7,0,0,0,95.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,49,2018,3,17,0,0,0,71.1,1,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,134,2018,8,11,0,0,0,103.5,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,6,2018,2,26,0,0,0,79.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,42,2018,4,1,0,0,0,112.5,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,4,26,2017,10,19,0,0,0,90.0,2,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,43,2018,11,1,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,10,2018,9,5,0,0,0,164.0,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,16,2018,4,22,0,0,0,117.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,60,2018,3,20,0,0,0,75.0,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,51,2018,11,4,0,0,0,75.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,16,2018,2,16,0,0,0,65.52,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,115,2018,9,6,0,0,0,129.6,2,10,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,46,2018,10,25,0,0,0,119.5,2,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,301,2018,7,30,0,0,0,115.0,1,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,349,2018,10,4,0,0,0,123.33,0,6,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,59,2018,6,4,0,0,0,153.09,1,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,193,2018,9,10,0,0,0,97.71,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,193,2017,10,15,0,0,0,65.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,149,2018,6,3,0,0,0,124.2,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,183,2018,7,4,0,0,0,98.25,1,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,228,2018,10,5,0,0,0,115.6,2,6,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,29,2018,3,4,0,0,0,87.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,4,111,2018,7,24,0,0,0,137.7,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,83,2018,5,1,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,273,2018,9,30,0,0,0,106.2,0,3,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,9,2018,2,13,0,0,0,127.0,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,20,2018,10,3,0,0,0,149.0,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,2,254,2018,7,9,0,0,0,100.7,1,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,34,2018,5,1,0,0,0,126.9,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,29,2018,2,12,0,0,0,86.45,1,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,200,2018,10,23,0,0,0,90.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,35,2018,12,4,0,0,0,74.8,2,7,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,17,2018,2,13,0,0,0,61.88,1,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,6,2017,12,10,0,0,0,0.0,0,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,46,2018,12,16,0,0,0,79.2,1,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,265,2018,6,24,0,0,0,90.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,2018,2,28,0,0,0,60.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,35,2018,12,28,0,0,0,183.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,50,2017,10,18,0,0,0,94.5,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,98,2018,7,21,0,0,0,124.8,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,308,2018,11,23,0,0,0,78.3,2,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,25,2018,11,22,0,0,0,80.08,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,7,2018,1,18,0,0,0,48.4,0,5,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,2018,2,28,0,0,0,60.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,104,2017,12,3,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,14,2018,6,23,0,0,0,84.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,2,16,2018,1,25,0,0,0,77.25,0,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,25,2017,10,4,0,0,0,84.0,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,6,2017,8,12,0,0,0,90.0,2,6,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,2,2018,8,23,0,0,0,86.28,0,7,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,240,2018,10,27,0,0,0,90.95,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,23,2018,9,6,0,0,0,118.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,45,2018,11,28,1,0,4,67.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,47,2018,10,11,0,0,0,108.0,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,193,2018,6,20,0,0,0,120.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,12,2017,8,5,0,0,0,90.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,51,2018,8,18,0,0,0,125.1,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,32,2018,9,2,0,0,0,72.42,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,98,2018,6,10,0,0,0,116.1,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,71,2018,4,24,0,0,0,88.5,0,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,7,0,2018,5,4,1,4,15,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0
2,0,0,1,37,2018,4,29,0,0,0,126.9,0,4,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,241,2018,10,7,0,0,0,150.45,1,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,1,4,130,2018,5,28,0,0,0,134.1,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,24,2018,9,18,0,0,0,149.0,2,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,114,2018,5,2,0,0,0,99.9,0,2,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,12,2018,5,29,0,0,0,97.02,1,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,346,2018,9,13,0,0,0,90.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,31,2018,4,14,0,0,0,94.5,0,1,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,191,2018,6,4,0,0,0,101.34,2,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,99,2018,3,24,0,0,0,85.5,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,125,2018,12,26,0,0,0,79.2,1,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,1,2018,1,8,0,0,0,59.75,0,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,37,2018,12,27,0,0,0,108.8,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,4,2018,9,27,0,0,0,188.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,31,2017,10,4,0,0,0,94.5,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,26,2018,9,19,0,0,0,169.0,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,145,2018,1,3,0,0,0,65.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,2,0,6,5,2018,12,4,0,0,0,156.6,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,0,2018,3,20,0,0,0,139.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0
3,0,0,4,195,2018,8,7,0,0,0,146.7,2,3,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,68,2018,4,21,0,0,0,137.7,1,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,193,2018,10,19,0,0,0,72.76,1,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,22,2018,5,20,0,0,0,140.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,9,2017,11,7,0,0,0,76.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,85,2017,9,30,0,0,0,125.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
1,2,0,1,36,2018,7,25,0,0,0,161.1,2,1,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,179,2018,7,25,0,0,0,85.6,1,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,12,2018,10,3,0,0,0,135.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,17,2018,12,16,0,0,0,88.0,0,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,0,2018,3,2,1,0,1,65.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,1,0,1,100,2018,6,28,0,0,0,130.5,2,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,30,2018,5,11,0,0,0,149.4,0,4,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,20,2018,9,19,0,0,0,119.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,7,2018,12,13,1,0,1,88.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,72,2018,4,3,0,0,0,87.3,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,8,2017,10,21,0,0,0,85.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,2,205,2018,7,21,0,0,0,86.63,0,2,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,122,2018,3,27,0,0,0,128.0,2,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,11,2018,11,19,0,0,0,107.67,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,29,2017,10,13,0,0,0,98.98,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,20,2018,11,13,0,0,0,90.65,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,219,2018,12,22,0,0,0,106.25,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,100,2017,10,16,0,0,0,108.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,126,2018,8,6,0,0,0,93.17,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,223,2018,9,30,0,0,0,73.96,0,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,4,2018,2,20,0,0,0,93.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,9,2018,1,19,0,0,0,80.3,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,74,2018,6,26,0,0,0,91.5,1,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,32,2018,10,10,0,0,0,95.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,49,2018,5,21,0,0,0,126.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,4,2018,7,11,0,0,0,151.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,74,2017,9,18,0,0,0,109.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,247,2018,6,6,0,0,0,90.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,32,2017,11,20,0,0,0,0.0,0,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,84,2018,9,27,0,0,0,149.4,3,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,54,2018,3,4,0,0,0,80.3,0,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,108,2017,8,24,0,0,0,76.5,1,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,5,2018,8,2,0,0,0,65.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,349,2018,10,4,0,0,0,90.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,88,2018,12,28,0,0,0,125.66,3,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,88,2017,10,5,0,0,0,112.2,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,1,0,1,68,2018,2,13,0,0,0,58.0,1,5,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,103,2018,4,19,0,0,0,115.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
3,0,1,4,48,2018,8,18,0,0,0,177.3,2,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,24,2018,12,8,0,0,0,86.93,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,164,2018,8,19,0,0,0,133.45,0,5,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,244,2018,12,29,0,0,0,176.04,1,4,1.0,0.0,0.0,0.0,1.0,0.0
2,2,0,6,10,2017,8,23,0,0,0,153.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,52,2018,3,13,0,0,0,51.0,0,4,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,23,2018,6,18,0,0,0,149.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,40,2018,2,16,0,0,0,72.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,141,2017,9,20,0,0,0,90.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,26,2018,10,15,0,0,0,159.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,59,2018,4,4,0,0,0,80.75,0,4,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,2018,6,19,0,0,0,135.0,0,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,247,2018,6,6,0,0,0,90.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,118,2018,6,6,0,0,0,110.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,196,2018,7,20,0,0,0,85.5,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,0,2018,4,9,0,0,0,104.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,48,2018,5,22,0,0,0,92.83,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,5,2018,8,29,0,0,0,139.0,1,4,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,32,2018,10,6,0,0,0,176.4,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,59,2018,10,31,0,0,0,60.35,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,157,2018,12,8,0,0,0,68.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,4,2018,9,6,0,0,0,149.0,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,62,2018,6,19,0,0,0,106.65,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,94,2018,4,8,0,0,0,96.13,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,78,2018,3,7,0,0,0,45.5,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,7,5,2018,10,1,0,0,0,221.38,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,323,2018,5,17,0,0,0,112.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,99,2018,4,17,0,0,0,93.08,0,4,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,101,2018,7,31,0,0,0,140.7,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,70,2018,7,7,0,0,0,107.1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,38,2018,4,27,0,0,0,148.95,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,54,2018,10,16,0,0,0,72.0,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,443,2018,4,29,0,0,0,65.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,88,2018,10,7,0,0,0,71.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,4,2018,1,12,1,1,0,66.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,4,2018,8,24,0,0,0,119.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,226,2018,10,29,0,0,0,70.0,1,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,69,2018,6,17,0,0,0,126.9,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,4,2018,8,23,0,0,0,157.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
4,0,0,7,109,2018,12,8,0,0,0,182.18,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,92,2018,10,6,0,0,0,108.0,2,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,1,2018,3,1,1,0,1,0.0,1,2,1.0,0.0,1.0,0.0,0.0,0.0
2,0,0,1,211,2018,5,20,0,0,0,100.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,112,2018,6,2,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,1,0,4,208,2018,4,23,0,0,0,90.0,1,5,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,304,2018,11,3,0,0,0,89.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,1,2018,1,5,0,0,0,77.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,11,2018,6,13,0,0,0,83.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,7,70,2018,7,14,0,0,0,165.63,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,100,2018,3,26,0,0,0,90.3,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,94,2018,4,8,0,0,0,96.3,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,47,2017,8,18,0,0,0,100.0,1,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,2,2018,9,15,0,0,0,163.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,322,2018,12,9,0,0,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,22,2017,11,19,0,0,0,95.0,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,44,2018,2,17,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,4,10,2018,9,30,0,0,0,195.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,50,2018,1,14,0,0,0,52.0,1,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,92,2018,11,1,0,0,0,103.5,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,196,2018,8,3,0,0,0,80.75,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,2,0,2,43,2018,1,14,0,0,0,86.75,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,75,2018,7,1,0,0,0,131.4,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,13,2018,3,20,0,0,0,75.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,4,66,2018,7,27,0,0,0,141.3,0,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,46,2018,11,18,0,0,0,68.07,5,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,63,2017,9,4,0,0,0,116.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,1,2017,9,9,0,0,0,115.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,10,2018,9,3,0,0,0,129.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,59,2017,10,29,0,0,0,75.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,34,2017,10,12,0,0,0,103.5,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,14,2018,11,25,0,0,0,76.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,161,2018,3,25,0,0,0,130.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,47,2017,10,13,0,0,0,94.5,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,2,222,2018,9,14,0,0,0,116.1,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,142,2018,8,3,0,0,0,104.76,0,8,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,6,2018,8,26,0,0,0,101.73,1,5,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,47,2018,7,2,0,0,0,150.3,1,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,118,2018,4,16,0,0,0,95.7,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,263,2018,10,21,0,0,0,110.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,54,2018,6,17,0,0,0,159.3,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,271,2018,9,21,0,0,0,101.33,1,3,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,259,2018,12,7,0,0,0,104.55,1,4,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,59,2018,4,21,0,0,0,137.7,2,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,164,2017,10,2,0,0,0,100.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,4,2017,8,17,0,0,0,122.0,3,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,317,2018,9,15,0,0,0,120.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,143,2018,8,25,0,0,0,100.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,245,2018,6,17,0,0,0,75.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,3,2018,9,2,0,0,0,86.35,0,1,1.0,0.0,0.0,0.0,0.0,1.0
